canonical_name,portable_name,code,value,label,description
loan__subsidized_disbursements__status,loan_sub_disb_status_27c4a523c1,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan__subsidized_disbursements__status,loan_sub_disb_status_27c4a523c1,15,complete_direct_only_scope,complete_direct_only_scope,The complete combined value covers the available Direct Loan report only.
loan__subsidized_disbursements__status,loan_sub_disb_status_27c4a523c1,19,incomplete_blocked_unitid_family,incomplete_blocked_unitid_family,At least one required source family is blocked from the UNITID panel.
loan__subsidized_disbursements__status,loan_sub_disb_status_27c4a523c1,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan__subsidized_disbursements__status,loan_sub_disb_status_27c4a523c1,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan__unsubsidized_recipient_count_sum__status,loan_unsub_recip_coun_9e621ae2d6,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan__unsubsidized_recipient_count_sum__status,loan_unsub_recip_coun_9e621ae2d6,15,complete_direct_only_scope,complete_direct_only_scope,The complete combined value covers the available Direct Loan report only.
loan__unsubsidized_recipient_count_sum__status,loan_unsub_recip_coun_9e621ae2d6,19,incomplete_blocked_unitid_family,incomplete_blocked_unitid_family,At least one required source family is blocked from the UNITID panel.
loan__unsubsidized_recipient_count_sum__status,loan_unsub_recip_coun_9e621ae2d6,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan__unsubsidized_recipient_count_sum__status,loan_unsub_recip_coun_9e621ae2d6,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan__unsubsidized_loans_originated_n__status,loan_unsub_loans_orig_4b1239aeeb,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan__unsubsidized_loans_originated_n__status,loan_unsub_loans_orig_4b1239aeeb,15,complete_direct_only_scope,complete_direct_only_scope,The complete combined value covers the available Direct Loan report only.
loan__unsubsidized_loans_originated_n__status,loan_unsub_loans_orig_4b1239aeeb,19,incomplete_blocked_unitid_family,incomplete_blocked_unitid_family,At least one required source family is blocked from the UNITID panel.
loan__unsubsidized_loans_originated_n__status,loan_unsub_loans_orig_4b1239aeeb,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan__unsubsidized_loans_originated_n__status,loan_unsub_loans_orig_4b1239aeeb,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan__unsubsidized_loans_originated_amt__status,loan_unsub_loans_orig_b7fede7b97,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan__unsubsidized_loans_originated_amt__status,loan_unsub_loans_orig_b7fede7b97,15,complete_direct_only_scope,complete_direct_only_scope,The complete combined value covers the available Direct Loan report only.
loan__unsubsidized_loans_originated_amt__status,loan_unsub_loans_orig_b7fede7b97,19,incomplete_blocked_unitid_family,incomplete_blocked_unitid_family,At least one required source family is blocked from the UNITID panel.
loan__unsubsidized_loans_originated_amt__status,loan_unsub_loans_orig_b7fede7b97,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan__unsubsidized_loans_originated_amt__status,loan_unsub_loans_orig_b7fede7b97,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan__unsubsidized_disbursements_n__status,loan_unsub_disb_n_sta_09afeb23e4,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan__unsubsidized_disbursements_n__status,loan_unsub_disb_n_sta_09afeb23e4,15,complete_direct_only_scope,complete_direct_only_scope,The complete combined value covers the available Direct Loan report only.
loan__unsubsidized_disbursements_n__status,loan_unsub_disb_n_sta_09afeb23e4,19,incomplete_blocked_unitid_family,incomplete_blocked_unitid_family,At least one required source family is blocked from the UNITID panel.
loan__unsubsidized_disbursements_n__status,loan_unsub_disb_n_sta_09afeb23e4,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan__unsubsidized_disbursements_n__status,loan_unsub_disb_n_sta_09afeb23e4,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan__unsubsidized_disbursements__status,loan_unsub_disb_statu_3d3ddf44ba,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan__unsubsidized_disbursements__status,loan_unsub_disb_statu_3d3ddf44ba,15,complete_direct_only_scope,complete_direct_only_scope,The complete combined value covers the available Direct Loan report only.
loan__unsubsidized_disbursements__status,loan_unsub_disb_statu_3d3ddf44ba,19,incomplete_blocked_unitid_family,incomplete_blocked_unitid_family,At least one required source family is blocked from the UNITID panel.
loan__unsubsidized_disbursements__status,loan_unsub_disb_statu_3d3ddf44ba,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan__unsubsidized_disbursements__status,loan_unsub_disb_statu_3d3ddf44ba,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan__plus_recipient_count_sum__status,loan_plus_recip_count_a665cbbf8b,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan__plus_recipient_count_sum__status,loan_plus_recip_count_a665cbbf8b,15,complete_direct_only_scope,complete_direct_only_scope,The complete combined value covers the available Direct Loan report only.
loan__plus_recipient_count_sum__status,loan_plus_recip_count_a665cbbf8b,19,incomplete_blocked_unitid_family,incomplete_blocked_unitid_family,At least one required source family is blocked from the UNITID panel.
loan__plus_recipient_count_sum__status,loan_plus_recip_count_a665cbbf8b,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan__plus_recipient_count_sum__status,loan_plus_recip_count_a665cbbf8b,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan__plus_loans_originated_n__status,loan_plus_loans_origi_4ea3e02ae6,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan__plus_loans_originated_n__status,loan_plus_loans_origi_4ea3e02ae6,15,complete_direct_only_scope,complete_direct_only_scope,The complete combined value covers the available Direct Loan report only.
loan__plus_loans_originated_n__status,loan_plus_loans_origi_4ea3e02ae6,19,incomplete_blocked_unitid_family,incomplete_blocked_unitid_family,At least one required source family is blocked from the UNITID panel.
loan__plus_loans_originated_n__status,loan_plus_loans_origi_4ea3e02ae6,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan__plus_loans_originated_n__status,loan_plus_loans_origi_4ea3e02ae6,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan__plus_loans_originated_amt__status,loan_plus_loans_origi_07141e7f70,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan__plus_loans_originated_amt__status,loan_plus_loans_origi_07141e7f70,15,complete_direct_only_scope,complete_direct_only_scope,The complete combined value covers the available Direct Loan report only.
loan__plus_loans_originated_amt__status,loan_plus_loans_origi_07141e7f70,19,incomplete_blocked_unitid_family,incomplete_blocked_unitid_family,At least one required source family is blocked from the UNITID panel.
loan__plus_loans_originated_amt__status,loan_plus_loans_origi_07141e7f70,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan__plus_loans_originated_amt__status,loan_plus_loans_origi_07141e7f70,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan__plus_disbursements_n__status,loan_plus_disb_n_stat_3927f6e8ab,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan__plus_disbursements_n__status,loan_plus_disb_n_stat_3927f6e8ab,15,complete_direct_only_scope,complete_direct_only_scope,The complete combined value covers the available Direct Loan report only.
loan__plus_disbursements_n__status,loan_plus_disb_n_stat_3927f6e8ab,19,incomplete_blocked_unitid_family,incomplete_blocked_unitid_family,At least one required source family is blocked from the UNITID panel.
loan__plus_disbursements_n__status,loan_plus_disb_n_stat_3927f6e8ab,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
